textID,text,tailwiz_label
d3b5fe56b8, Sounds pretty cool. Great job man!,positive
af7b55a3da,phones about to die  ttfn!,negative
3b038ed040,now the pic wont load up on twitter,positive
f7428284f1,being surrounded by student houses having barbecues and playing **** music is hardly conducive to a good job-applying frame of mind,positive
70791caf15,"In pain,, poor me, I HATE THE SUN",negative
a85eb567d6,"checked out Green Day on demand & saw the new live videos. U were right, they did blow my mind  I love u SGB, even more all the time, Mom",positive
6ee09594c3,thanks kate too.  *kisses* Xoxo.,positive
6c86c96dbe,I`m missing one of my diamond earrings. This makes me sad.,negative
f54e05ae8a,Working working and working at www.redirlanda.es. Many hours spent but it worth!! Letï¿½s make Red Irlanda big,positive
14657acc93,"wow, serious hard time sleeping. on a decongestant and its keeping me wide awake. I JUST WANNA SLEEP",negative
a9b2f78037,I had a great time at the surprise party! We got him good!,positive
2a7f29502f, Florida should be nice.,positive
cea7a4580c,"One load of washing put away, and another load on. Amazing how the house doesn`t look any better for all my efforts",positive
e5160216a5,ohh my tooth is hurts ohh  im sad it very hurts,negative
fdf5222cca,Which would be a lot easier to get if plane tickets to AZ didnt raise $80 in price,positive
984c53d87d," You`re welcome, of course!",positive
8a24c189a8,Is leaving Utah today  Super Sad Face,negative
f1c89641bc,Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products.,positive
cf7c83ee2a,Happy Mothers Day. Havent got mom a present yet? Print off an Amazon Gift Card for her!  http://snipurl.com/hq0n1,positive
461402680c, mmm but nothing i can do. lucky ive got great friends like u to cheer me up,positive
1cf3ac7b6a," No prob, skittles we always gonna have yall`s backs. The true sweeties dont play.. LOL But yea we just got heated. We sry",positive
5bf9b58591," carls jr sounds hella good, you should bring me some  http://myloc.me/G3o",positive
73fe144824,super excited,positive
7c84a517b3, Thanks  Will Do,positive
99b69572a8,im cold  i still cant find my hoodie,negative
1010d4841d, shopping is therapuetic and i`m all about bettering myself... i need financing for my therapy however,negative
377583a787, Thanks for the song! Youï¿½re awesome.  I can sing along all day!,positive
d4622847ce,Mmm wasabi coated peanuts! Burns so good,negative
61baeaf93b,@_enzo blech... thats a fail when you`re receiving dollars. I quoted a job in USD last month. i`m getting paid now = major losses,negative
e16a1e4c21," Thanks! I have a Teflon liver (Being Scottish, I was raised on whisky)",positive
5affab3088,"stomach cramps; sat in bed with a hot water bottle having some hot milk & toast, i feel like a wi girl again :`) minus the stomach cramps",negative
98059dcc12,". No sun  but I can see the ocean now..I almost ran over a squirrel driving home from the store, was so foggy! Where r you?",negative
1bdfba8e57,Done! Finally.. Yay.. Now I can relax for.. Well one day ;D haha..,positive
07726716b7,Bit devastated that I lost my entire documents folder on my home computer.,negative
d32958f921,SCHOOL IS FINALLY OVER NO MORE TEST OR WORK YES!!!!!!! But im gunna miss alot of ppl,negative
f57e9df1f3, tell him ill beat him up if he doesnt share,negative
6766de6a5f, congratulations! woootwoooo!   great game!  nakaka-hyper kayo!,positive
da68fc0719," dude, I can safely say I was blown away when I heard Attics. I`ll make sure I pass it on as much as I can!",positive
a1f34c6c29, yeah bit it is overheating a bit and the AC died.,negative
4b2cd342bd, Aww!  That`s so sweet!  So glad she`s home with you now. Happy mother`s day to you,positive
78099bff95,"And, I`m accumulating money again, so I can use a fancy finance app. Thinking of getting another CD or an IRA.  saving for a house. crazy!",positive
55d5d14082, thanks for the link love yesterday by the way,positive
15046b539e, http://twitpic.com/67gwh - bwahahahahahahaha nice!  I want a doggy,positive
8b31247f45, finally a pic! cya in like 16 hrs haha,positive
69b6e96b7e,Ugh sittin at work waiting for the carpets to be cleaned.  I was suppose to be out by 7,negative
2836b09949,"a reply from  would  make my life, he replies usually to the people who call him ****, then he tells them he willblok them",positive
3f1c5a9494,http://twitpic.com/4j8us - It is interesting that VS2003 generates a setup script for uninstall.,negative
9fe798ecfe,is not liking the online livebox right now. Internet is dead.,negative
de135940fc, that was an amazing concert!!! got some really good video and pictures,positive
951a802069,At hospital.. Uncle is in surgury after heart attack,negative
45d0e20f00,ummm. no it didnt work so i guess im stuck with this uglyonee,negative
0cab7fa52e,"Star Trek was GREAT yet minor details needed to be worked out, but I give it a Thumbs Up, regardless!",positive
5b34fdd255,Happy Mother`s Day! Justin Timberlake`s version a mother`s day gift.. http://bit.ly/6fGxd  -- too funny!!!,positive
75c075a015,Back from a wonderful vacation. Had perfect weather and now back to the rainy `burgh and reality.,positive
365039fc9b,HAPPY MOTHER DAY TO ALL THE MOTHER`S IN THE ENTIRE WORLD WE DESERVED A DAY JUST FOR US RIGHT...,positive
e0344c471a,"he switches off his cellphone!! huaaaaa, i cant sleep  buzz me bebe..",negative
b720c14b5b," thanks clair, I haven`t watched it yet.",positive
0b8ab05c38,i think the vog is making me sicker than i think. feeling slightly achy,negative
14a7689905,Happy mother`s day !!!!,positive
604bf94e0b,Nailing some webconcepting *in the zone*. I should be awarded..,negative
ac4ecae705,Laying in the bed boreddddd looking through old cookbooks for new recipes,positive
bf7473b12d, haha better drunken tweeting you mean?,negative
5e4f7f4311," oh yes, i ave never orderd from there, a lil funny at first to do so, i will check it our ta",positive
81b4b53de4,and this stupid wireless wont work downstairs,negative
eb1b945fa0,_OTTAWA have fun!,positive
7caac2808c,Happy Star Wars Day!!!,positive
67925851a7, yay i found u!! i had a great time tonight!,positive
8f5d269520,Score two days I get more food stamps good cause i want a safeway pizza,negative
2729e1f320,"I miss my Nipissing pitas  Good thing we`ve got a Euphoria in Barrie, `cause I would never survive summer without my pitas AND smoothies!!",negative
041ab65625,Took me 2 times to get over the wall. What killed me was the 150 lb dummy that you can`t drag. 12  seconds over.,negative
5a5b832481, lucky! I still want those blue ones,positive
0cbb3a6d26,Its summer and no one has texted/called me. Im a loner,negative
b2fa4959e7,http://bit.ly/LaZEL  Wow Christian Lacroix bankrupt.. sad,negative
e5871162f6,Ah! Just remembered some (hopefully good) news is coming (hopefully soon) from someone I know... once again may the *happydance* commence,positive
e9f9565ec3,"Drat. All my land boots died at once. I think of boots like parsley- one going to seed, the other first season. What to do now?",positive
0e42574a27, Aw how come ur up so early? love ur youtube vids btw,positive
8c06e11a4d,Head hurts bad,negative
9d3a1e0269,really hopes her car`s illness is not terminal...,negative
5c326d72a3,Not feeling too good,negative
f19fcbaa3b,thanks to  for becoming a follower,positive
cfc0dd0401,oh that was good cake,positive
842c0b6812,"_Henrie hey david, you`re hot",positive
bfc6b161de,is feeling very sick,negative
3e6cc1a2d8,Back from LAAANDAN.  Miss it already   check out my new giant purple bow and gold wing necklace. I <3 TD http://tinyurl.com/m5y2mw,positive
55f7247651,"Is taking a moment to reflect...I want my annonymity back,FB!!!!  Is it safe to say anything about someone else to another friend again?",negative
8d9d23964e,http://twitpic.com/4w3he The pretty flowers john mains brought the ladies 2nite!,positive
0c5e8471ba,"_04071991 haaa awesome! i remember my brother got given woody, and i got upset cause i got buzz  but then i got both of them lmfao",negative
3ce92de734,I don`t like waiting,negative
0c5f97e393,Sweat is just not cute.  Unfortunately I haven`t figured out how to work out without sweating. BOO.,negative
ebc61dfde4,never expected to hear Beastie Boys in a Star Trek movie... was a super great flick though. *pew peww* -- (phasers),positive
cadea57303, Hell unlucky! :O and and it comes out next week here.,positive
204aeabe52," Whoo hoo Chuck! Although it is gloomy out, today is a much better day!",positive
8b1891bdfe, Happy Mother`s Day ~ Did you watch SNL?  If not U missed a hoot with Jimmy Fallon,positive
7071c63072,I hate my arrival in the employee parking lot!,negative
a46571fe12, congrats!,positive
ecf5fb5b51,  How come everyone seems to make so much more money than me.,negative
502880ec8b,this darn cold just keeps getting worse  i bought some hayfever pills just to try out maybe i`ve had that all along,negative
0aa4bb0f1f," I Love This Song lol, You`re amazing Steph , xoxo",positive
46c2527acd,I hate this bit,negative
151ab729cc, you suck majorly  i`m swamped...so why am I on twitter...I don`t know...but still  a golf tournament?,negative
b30819d21a," Cheers John, thanks for following me. Look forward to your twitterings too. Think this`ll be a good place for my rants  ****",positive
a47cdbde76,going to work soon and so excited!  ugh id rather pluck my fingernails off,negative
3c454386f3,Honestly at home alone,positive
6244b49e8e,lost some $ at work....nt happy right now    --SLOANSTER--,negative
16fab9f95b,I really really like the song Love Story by Taylor Swift,positive
eea9b197b8,at home and sore knee,negative
c126f1966a,"I need a restful weekend, but I will have to work instead",negative
8b0bd92f6f,HAPPY MOTHER`S DAY !!,positive
c5162c4900, thank you for the re-tweet,positive
829e2b094d,It`s pissing me off and not letting me follow ericka,negative
4a9f28d722," I saw slater on some MTV show, So you think you wanna dance with slater or some **** like that. Where`s Kelly Kapowski",positive
0fe4317e14," I saw them at a show a few weeks ago.  Hate to say I was not all that impressed    fun. and AS were good, though.",positive
075ff1e326,Yay my friend Glen is here. Now i`m like this,positive
c521d2ac75, That just means you were not trying hard enought,negative
d7557e3f2a,"Prayin for dad  in Wellington, FL http://loopt.us/F8_Jqg.t (via ).  I too live in welly. May i pray f.. http://bit.ly/lB9SN",positive
4ffe417848, good day sir. I`m hungry!,positive
c6ca216383, not helping!,negative
a128fba637,"ftsk (L) haven`t listened to them in a while. so **** pissed off my with so called `friends`, can`t wait to leave this **** school",negative
12a0841cb4, Thanks G! My actual birthday is on Tuesday and I will be 24.,positive
8880c0e766,is up with a nasty cough i cant be sick i have a huge weekend ahead of me,negative
cae4719603,Finally sunny days and I`m too sick to go outside and play.,negative
520886a896,I have a headache. Also we are dealing with a lice outbreak. My lovely hair has been affected.,negative
0cf9858660,I am sitting at work watching the clock.  It isn`t moving fast enough.,negative
7e5b8f0e67, hi thanks for following me. u doing much? been a long time since i last chatted to u,positive
6d9eb208b0, go and see my puppy! I don`t want to be there alone,negative
a2cf6cc397," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!",positive
ce7f8a5210,Spent some time with the Guild Wars 4th birthday update. Menagerie is a welcome new feature... For Rangers anyway.,positive
1ddb250d8d, are you still angry with me?,negative
62f9810c8c,Blue Oyster Cult - I Love The Night *that`s when all my friends are around*  ? http://blip.fm/~5jd4b,positive
e910a0e1c3, omg me 2 !! Haha i was half an hour late 4 work whoops !! Hahaha i h8 workin sat mornins,negative
1f1c138217,is feeling rather lonely and broke...oh wait...I am lonely and broke.,negative
e8ea30cd58,"OK crowdsourcing failed,",negative
608497a8e5, thank you.,positive
b06bdfd712,"Oh yeah, Radio1 is SO playing Earth, Wind and Fire",positive
f51ddbbe1d,Freakin` HAWT guys at this restaurant...where I`m eating dinner with my father,negative
1015ee00a3," awww  no problem , sorry for tha loss",negative
9fe28061a7," ik, i feel sooo bad for them",negative
b979e7ab77,Morning everyone! Hope you have a great Sunday!!,positive
9bb4e873fb,",,,checked del`s new blogsite!!! YAHOO!!! im just excited to what it will bring  go del!",positive
a891fa0eea, thanks lady.... bummer for sure.,negative
7f3951027f, cool. my **** itch. got sunburned at the volcano,negative
939cda4728,Wishing everyone a Happy Mother`s Day.  xoxo,positive
093021fd94,i hope it doesnt rain tonight tomorrow my fam. comes to visit swimming pool and carne asada  if it rains the pool is going to be dirty,negative
3c83e93753," it`s like triple what i`ve got, so it`s a lot to me as well. Well done",positive
1f135109a0,hopefully today will work in our favor,positive
9a0c9c8338,Looks like no diamond ball for me,negative
727f90beb2," I`m sorry, that stinks.",negative
b418473f46, LOLOL.. i think it`s funny that about 190 people think you`re lieing about being 'the REAL john barrowman',positive
8fdb246b51,_longman yes i am.  but she didn`t follow me,negative
53d39f2caa, I am so sorry!!  That really sucks,negative
04068059fa,: aww im sorry honey.  that stinks,negative
149c071f4c, cant **** wait mate!!! it is goin to fantastic. its made my week,positive
a7ab603a60," I`ve had that 'problem' too, being charmed fast, I mean. I`ll cross my fingers for you",negative
aac3aeff5b, Yeah! I want it too. I love that 'Falling Slowly' song. It keeps playing in my head.,positive
6b13a4751a,you always seem to know exactly the right thing to say. thanks.  - http://ilikeucoz.com/m/1123 #youregreat,positive
628c7ef2bc,I WISH I LITERALLY COULD **** JUST ABOUT EVERY **** IN THE WORLD...IMA NYMPH,negative
ea48e71d7c,The morning forcast on the radio was partly to mostly cloudy -yay vog-  stay inside and have a HAPPY FRIDAY,positive
e25c2232d7,And I want you to shut the **** up.... I really hate living with my step dad. =-\ I can`t wait to move out...,negative
97e05cba20, - that is awesome.,positive
b35a729115," did some research, but couldn`t find the specific thing which i wanna do with this drive`s autorun",negative
092f427bd9, hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local.,negative
d909405790,not in the mood,negative
d5f9adc8e1,just found out i wont know my uni results for this year until 17th july at the earliest!!!! hate the wait,negative
6b46c4b331,died again in KP  .. gonna upgrade some of my spells now first before heading back there... #eq2,negative
7304f0e3e5,this hot day is making me tired,negative
1d46f0705c,"has had a wonderful day with some gorgeous girls, followed by dinner and drinks with the Swedes",positive
62fd432da8," ITS A BANK HOLIDAY STUPID!! wait, they don`t have bank holidays in America... Okay keep on celebreting",negative
cf888f0df3,I`m taking a twitter break. Cell is dying,negative
1a3ea78c2b, I love Broughty Ferry,positive
85b9463123,Having a boo-hoo day. Things just suck today,positive
b15c4f6298, He`s totally ignoring me!! How sad!  I am heartbroken,negative
f4bf96bdd1,"I`m kicking it (though feeling a little sick): alternating talking to friends, gaming, watching the playoffs, and writing an application.",positive
1d50edc9d2,"Happy Mother`s day! Going to cook something, thank goodness there`s tablespotting",positive
8038f0209a,"Holy **** it`s super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park",positive
ec878d0f62,Just picked up my copies of the printed brochures I did for the BWRC. So excited,positive
94cf691b59, a walk in the clouds; sweet november; lake house.,positive
b5167d5a96,Feels like im going to cough up a lung,negative
80e0e88058, Great !!! Your book looks fantastic ? I want it,positive
404532b288," Apple`s ads aside, I`d rather have recommendations from real people who have real experience with the iPhone apps I seek.",positive
d23a55585b,UGH! I have GOT TO STOP biting my nails  grrrrr,negative
2bd6726389,HAPPY MOTHER`S DAY TO ALL OUR MOMS!,positive
3d2fcd78c8,Happy Star Wars day everyone! and Enjoy the holiday (UK),positive
d16961f875,_Rose *hugs* thanks. I don`t know how I`m going to fix this if I`m ever going to get my account back.,positive
2a5456b183, Oh I beg of you to add just a 3rd nite in Dublin in October... PLEEEEEEEASSSEEEEEEE,negative
230f661db4,"bummer, my phone gets disconnected. on the weekend of my birthday. darn </3",negative
196972d483,"'Your gonna miss this, Your gonna want this back, Your gonna wish these days hadn`t gone by so fast'  So true I already miss this year",positive
258c3b7c48, may the 4th be with you,positive
b3811aeb55,@_juliamarie people just don`t appreciate nature. it`s sad. did the lil dude survive?,positive
2d710a2cca,"It seems my grandmother has found a way to break a pipe in her house, going to go there now and fix it, she is such a blur woman",positive
c2d42f4262, glad to hear that    Do you have a busy day today?,positive
c179a2d3ba, http://twitpic.com/4w483 you guys look so nice,positive
3f711095eb,"June is going to be a long, lonely month.",positive
f3117413cc, i agree with you!,negative
6bafcadb49,would like to go back to bed. horrible headache pounding behind my eyes and all over my skull,negative
cbfddfa340,Having a great chat with a friend. He`s totally putting my mind at ease,positive
290bc5b3d8,"too tired, i canï¿½t stay awake..but i must finish work for sunday",negative
04e52d731e, my phone died,negative
df8d4f969a,Thinking about opening MacMaze sources as I don`t have time to work on it anymore,negative
2c50ad662b, but i love adriana,positive
4ac5fe22f7, you say the nicest things.,positive
148d23c6b4,gahh!! i`m so tired right now.,negative
e9926acd9d, call me later so i can tell you all about the weekend. Easier over phone.,positive
248d492262, anyday! I hate living here!,negative
279fdea22c,"Hi, i was just getting up now so i tought i could write something. Today i`m gonna go shopping! Soo fun, isn`****?",positive
465037cb81,Test discovery just missed being in Py3.1,negative
6635f4080d, i dont evn talk 2 him no more. it was a huge mistake. i shoulda listened 2 her. i kno she`s disappointed in me.,negative
bf3001dd7a," thks 4 the follow, and  tweets, i returned the love",positive
f3b0e2db98,"Twenty20 cricket, beer and sunshine very good. Well apart from the beer cause i`m on tablets!",positive
dfa45c9333,Omigoodness I feel like a popsicle,negative
404e86f215,(cont) when  told him that I love beans on toast. SO CUTE!,positive
cb1d7838a2,i wanna good breakfast with   school is wiggity whack!,negative
0c797b1afc,not looking forward to dress shopping tomorrow. so afraid there`s no way i`ll be able to get what i want,negative
994e152e33, awww I love me some charlies  we are enjoying some lucky food LOL,positive
5442b34553,"four shots of novacaine in my mouth  my right cheek is totally numb, booo.",negative
06b613e3c6, so sad u cancelled silverstone show  better see u in sandown park!,positive
b505cb37c9,"So, I picked up Chris Botti`s~Live in Boston CD, listening while driving home tonight under the moon. Didn`t want it to end.",positive
2903032d89,"i cant sleep, i dont deserve this .... N you know it",negative
46104a21de,has on music at work today its so painful,negative
a396c8b61a,"is almost done with the third/chapter cover page, yay",positive
d8f5c9de97, nick`s voice still makes me wanna kill things,negative
6dbc4aeaf0,and this terrible cartoon that`s supposed to be mexican.,negative
3062b1ad6a," lol, sounds fun",positive
7444ba7c25,taylor swift`s 'you belong with me' is so amazing. love the mv!,positive
c601e8c2d3, That sucks man  I hope you have a problem-free weekend.,negative
ced528f7dc, http://twitpic.com/4vdc3 - Lexus has the Twitpic! Happy mother`s day to you Lexus.  I hopw it`s a nice one for you.,positive
04011be2a2,Vote for Board of the Month May 2009 (licensed members only) http://tinyurl.com/c8uj28 Good luck everybody,positive
8c932ad57c, really? Awesome!,positive
c15ed385e2,: I`ve got a fairly flat route available... the problem is I no longer have a fully functional bike to ride,negative
3f06fb9a12,I wish I could see dramafest SO BAD.,negative
85de46096a, Stress-free is the way to be,positive
1584913060,Sad that everyone is leaving me.,negative
b2423564f7, AWW thanks hopefully it is,positive
2416dbd0dd, Thank you! And I don`t care for the look on his face.,negative
d2d55db5e0,im ill hate it. seeing the doc at 5 too 10.,negative
57f0d8fad5,"aku kbangun gara2 mimpi , very bad dream",negative
bc931b2e59," thanks  let me know which print from my gallery you would like, and we can work the details out",positive
4915c34def, : heheï¿½I bet you have never looked back!  3 weeks is a long school trip!,negative
417176c08e,who watched X-men origins: wolverine? i totally loved it! haha,positive
d214361a69, i promised myself i would spread the cards around India...and I only gave someone a deck & then never gave them out,positive
51678dc9c3,Is heading to work n its freezing!,negative
013043510c,is drinking. Yay!,positive
4a39481a50,Photovia secondstar05) i dreamt i was doing spells from harry potter yesterday night lol  i loved it. http://tumblr.com/xyt1qynya,positive
5c85bcc748,its probable bed time. hugs and kisses  <33,negative
9736b31d4c, lmao yeaa iight n u shuld put tha c.b flick up w. **** on ur head .. juss a joke,negative
8fc93f5936,"Kinda pissed really wanted to go see Drag me to Hell with Christina and Garrit, but I have to work till 2am  I`m go... http://znl.me/OSWGH",negative
c9f9a8dbf5,: thx for the follow!,positive
e9e535e13b,Wonders why its so hard for me to concentrate...,negative
2a8f304f11, don`t know it really hurt my arm. guess you have to booze me.. or just ask  or  if you don`t believe me!,negative
3aa4d5166a," Dreams give rise to reality. When they said I wouldn`t   walk, my dream was to fly! Dream, Believe, Achieve!",positive
9a4c648a20,thanks steph...must keep me updated when it`s ur turn,positive
68c12c8b88,Omg amazing twist! This is a crazy awesome movie,positive
1745e1f22d, 'I SAAAAAAID!!' Haha. It kinda makes me sad though.  http://bit.ly/uJUA3,positive
ec9796fa7a,"Gmorning   ooh giirll, Mondays",positive
0cd7f0143e," It`s on today`s menu, don`t worry",positive
5ff21f0b2a,Just watched Star Trek. A+! That was so well done. I think I`m down to see it again. Who wants to join me?,positive
64452bd15d,I got dropped froma coupla ppl that were following me  **** Detroit Fans!!!,negative
192fc7cdbc,  i`ve seen inkheart- i liked it too,positive
14300fc275, I MISS U CEDDY,negative
b9ab51bfb9,ugh. i just want things to go back to normal. i miss my best friend,positive
8c83dbd5f2,dangit. LSU w/ a 7-spot in B7 now leads Southern 8-2.  Was intentionally not mentioning anything and it got jinxed anyhow.,negative
5328c72bfd, OMG I`M SOO EXCITED! i`ve been waiting for it ever since i saw the 5th one at midnight the night before!,positive
8fd8dfd4b9,is feeling the effects of spring. My sinuses are killing me,negative
c465c43cfe,so **** tired. didn`t get home till 5:30. work at bjs at 12:15,negative
766e880a75,http://twitpic.com/66vdn - I miss my babyyy,negative
e631f10186,boring. i wanna go for taekwando,negative
f6370ad335," I did my best, it is Sunday after all",positive
a9bd9a71f1,Missed the hello kitty  not enough time oh well,negative
87becec1d5, Hope you mom is okay,positive
eb6534ae87, oh! i love that as well!! all of MCR songs are great!  and happy star wars day to yaa xD,positive
dc08cdbdad,officially misses Quark.  huhuhu! i had no heart hand partner and no one to dance with tonight! come home so... http://plurk.com/p/x2k1z,positive
c711990e8e, Woo! Twitter kind of sucked without you.,positive
f5d11320aa," I miss you too, Mojokins! I go there, but not long enough to comment  Will do more this weekend!",positive
b99c8bd430,Dangit...cuz of this weather the house painting is going to be dragged out till next week.,negative
f72f035c15,Just ate way to many chocolate animal crackers,negative
d80f9d077e,"****, I paid like $16 my first Slightly Stoopid show and now they charge $47 a pop   makes me sad...",negative
b1ba94276e,"Do you know what? I have a good little life, and I love it.",positive
7132016da2, I`m absolutely jealous as hell of Brenda,negative
5bfac56ef2,Ugh! Plane delayed due to weather!  Stuck with another hour to kill.  http://twitpic.com/67xs0,negative
14d90ccad1,So treat your Mom`s like Queen`s cuz they are,positive
74e865179b,Does not feel good at all today,negative
bda2ce839a,_  it`s on again right now!! aah I love demi lovato,positive
229c6d70b3, I can honestly say that thematic had a big part in my blogging enthusiam ~ I love being able to do what I want,positive
49d301ec0d, You don`t want to leave because secretly you know Australia is twenty times better than America!,negative
f761f6948a,So bored  waiting for class to start. Sigh midterms next week >_<,negative
467593cbb0,"riding daddy`s bike (yes a man`s bike, very convenient! NOT) in the dark without glasses on. i was scared  but i survived HAHA",negative
5d42a333b4,"the $60,000 i spent going to college was well spent.  I`m going to meet a man tomorrow in the Toys`R`Us parking lot for a cleaning job.",negative
46a6a79fa7,work suckd.. another closing nite with 30 dollars pockeded..  i need a new job,negative
8224b45279,NCP no longer has job placement,negative
6497836232,i REALLY miss my photofiltre and photoscape  GIMP is too **** confusing,negative
0f529d997a, That drives me nuts.,negative
be2f474842," i`m sorry! lol i have never had, like, actual time to spend there unfortunately. everything`s always been INSANE when i go",negative
d9ec842df1," i can`t listen to music at work  I probably could try, but then i`ll have to start hunting for a new job on monday",positive
38a6051ceb,It`s too hot to be sat in an office!  I wanna be out in the sun shineeeee.,positive
08169f6598,"Repeatedly rubs thumbs softly and lovingly upon new Sarah Rayne novel. Sigh, and it`s not a paperback.I`m the potrait of profound bliss",negative
14211a155e,Will be flying to Ontario in 4 hours!Will probably stay awake.I will be there for a 8 days...Camping 4 the first time YAY!I am sleepy now,positive
820974856e,oh no.... please... dont do that to yourself again,negative
2ca15b61d7, I`m gonna havta temp stop fllwing u while ur talkin abt kobe bc I loveeeeeeee him & I`m taking it personal and I like lebron 2.,positive
78dcea89e3,_sweetye I hope so,positive
6b67233cb3,"yay, just got my stuff from rygegrej.dk  Perfect tastes like banana and apple",positive
6416bec5a1,happy mothers day!  <3,positive
47ec7c77de,because I just lost my first Field Notes notebook 6 pages before filling it up!! RIP  #fieldnotes,negative
f73b619dec,Hey there! It`s a glorious morning! Monday`s animation mode: ON!,positive
772420f0e0,: psh...didn`t even pay for me though,negative
6a26fa6aa6,... thanks everybody for your wonderful feedback re my Happiletter,positive
d73a953322, guys why did paranoid drop out of the countdown?? thats so not fair  iv voted heaps for it!!!!!,negative
10700d7927, so how is the most wonderful mommy in the world doing?,positive
e91632a0e9,Wtf was that **** 5 mins before the marked closed...FAZ you cost me 4 grand,negative
7f38289044, have a great camp!!!!! Wish I could be there.,positive
af5be0132e,i feel like I`m on house arrest.,negative
addb2adf93, is that teh part where hes liek feeling the girl. i feel sooo soooory for her,negative
d21f79565f," wow, honestly not surprising, every time they try to push that guy he gets injured",negative
212ca1a172, I loved it! You guys are amazing!,positive
4062b0503f,HAPPY MOTHERS DAY TO ALL THE MOMS OUT THERE !!!,positive
f93ba198db," awwww ray you`re the best.  it means a lot to me that you say that! i can`t wait to hang with you again, hopefully soon!",positive
f8cc1d84d3,"sitting here with Nathan, Eddie & Brenden chilling out at 1 AM, haha great day, I love my life!",positive
941dd6b5bc, yea i know right! i love that song!,positive
fad4e2d934,"Omg,... just had the best roast ever! but now im full haha,..",negative
3efe91fd90, I was nice!! I called you  lmao,positive
7e43bd056a,"Yes, he`s really back!: I couldn`t wait for this day to arrive and finally it`s here! Gale is back!!!  I`m pos.. http://tinyurl.com/dzzaf5",positive
03e41e477a,oh how I miss my truck... I could have my whole place moved by now...,negative
d533068baa," BTW: Does it offend you, yeah? - We are rockstars. Pretty ok.",negative
60ca07cc1e, LOL!  Too true,negative
1f8667cb8a,big sis moved out 2day  its gna b weird without her! X,negative
391412ba43, I love colorful horsies!,positive
bd8243d706,BEEN TOWN WITH THE MOTHER  NICE & SUNNNY,positive
68e8a4b6b3,Today is a blessed day,positive
26316a2cd9, Damnit. Sorry to hear dude,negative
865ed306cb,Follow Friday is a bit hard to do when my work kicks in on Fridays,negative
0e28857f4b,"http://twitpic.com/675t7 - Square B - she is sad because she wasn`t there and now she`s, well, square  (crocheted bee with poly fibe ...",negative
78d8e36c5c," I can`t believe that he almost got put down, before the rescue group went and got him.",negative
f1b5074e93," NOOOO I`ll miss you too much!  I went stag to my prom and all the high school and middle school dances, if that helps. >_>",positive
9a372c4ec2,"happy mothers day @ my mum  (also to my sis  and my 'mum' jess, ahah)",positive
ec9bce02a9," unfortunately, I will miss Girl Bros. Radio tonight. Will be in the midst of an all night writing session",positive
bbbc46889b, THANK YYYYYYYYYOOOOOOOOOOUUUUU!,positive
f0183c1a1b,had a wonderful evening with those I love!,positive
7c7640eec3,I just got a wiff of pazik fart!,negative
44d8af8858, i hope everything works out for you at school  keep me updated and have a good day!,positive
8f265d6787,"Had a great night, ashleigh makes a good dance teacher  And we kicked Bens butt at a pillow fight!",positive
72d7a1dafb,"battery is low boooooooo in Palm Springs, CA http://loopt.us/2SljBw.t",negative
27ae78e791, yay!,positive
8eb111aa95,I fought Jered to the death to avoid a wet willy.. but he got me anyway.  Q is coming over.. bike ride?,negative
f36e253c83,"Looks like rain again  Oh well, it will give me a chance to work on a new crochet pattern I have in the works.",positive
3c070fe2df, iloveyoumoreeee,positive
4541da9878,Mmmm holiday commercials really ARE nice,positive
3d05361785,about to start work and missing him like crazy.I wont be seeing him till Tuesday,negative
d3994c8a1b," Well let`s be blessed together then too! Yes, I feel better, but I would be sick again though if my little was spared.",positive
c1bfea605c,this weekend was a very relaxing one.. i was at my cousin`s place and watch a tv series 'Tru Calling' really cool,positive
1e3b3e7bfb,I`m off to a fun filled evening at a funeral home ...  Joy.,positive
92cd56b103,Up earlier because of a stupid orthadontist appointment,negative
1aa361fe1a,*pokes and runs away* ... I WANT SUGAR !,negative
30faedb5d4,Awwwwwwww man my baby dried up.,negative
1ba3590d9b,i should have run today  but i let my slight aches be a bad excuse    i`ll make it up tomorrow go 5.5,negative
22eef0949d,"Gettin some fuel, too bad no one is reading this!",negative
19fab017a2, Happy mother`s day to ur mom!!! i hope she has a wonderful day!!!!!,positive
d672a09053,I miss Feb 23rd 2008  best night of my whole entire **** life. I`d rather re-live that night then win $1million.,positive
3cfcad1ae5,"Husband Went off to bed, now off to missing him again until he is off again Tuesday",negative
3c17e1a892," thanks, I found it already",positive
65f2456abd, That gave me a great smile. Nice way to end the day. You are so right,positive
1df8ab717d," - l`d come if u could, but Australia is just too far away",positive
9bf41d3d1d,Ugh i hate photobucket! an amazing place to edit pictures is: www.picnik.com  i use it alll the time.,positive
6a00a3977c,Watched `The boy in the striped pj`s` the other day too..one of the best films I`ve ever seen.,positive
99853188fa," it`s best if i check it while it IS up. when it`s down, i can`t really see anything",positive
ad24014a6d," yeah, but Mr. Mom`s I would say, appreciate their wives much more than the avg dad   I have a new found respect for mothers now",positive
